PAGE URL,zyn_wintergreen_6mg,Image,Description
https://prilla.com/us/nic-s-nicotine-poches/nic-s-wintergreen-9,NIC-S Wintergreen 9mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/n/i/nic_s_wintergreen_9mg_t_360.png,NIC-S Wintergreen 9mg
https://prilla.com/us/new-arrivals,New Nicotine Pouches,,
https://prilla.com/us/mixpacks/zyn-mint-mix-3-pack,ZYN Mint Mix 3 Pack,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/m/i/mix-mint-3pack.jpg,ZYN Mint Mix 3 Pack
https://prilla.com/us/mixpacks/zyn-pouches-mixpacks,ZYN Mixpack,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/z/y/zyn-mixpack.jpg,ZYN Mixpack
https://prilla.com/us/mixpacks/wintergreen-mix-5-pack,Wintergreen Mix 5 Pack,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/m/i/mix-wintergreen-5pack.jpg,Wintergreen Mix 5 Pack
https://prilla.com/us/mixpacks/wintergreen-mix-3-pack,Wintergreen Mix 3 Pack,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/m/i/mix-wintergreen-3pack.jpg,Wintergreen Mix 3 Pack
https://prilla.com/us/mixpacks/velo-pouches-mixpacks,VELO Mixpack,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/m/i/mix-velo-5pack.jpg,VELO Mixpack
https://prilla.com/us/mixpacks/unflavored-pouches-mixpacks,Unflavored Mixpack,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/u/n/unflavored-mixpack.jpg,Unflavored Mixpack
https://prilla.com/us/mixpacks/strong-pouches-mixpacks,Strong Mixpack,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/m/i/mix-strong.jpg,Strong Mixpack
https://prilla.com/us/mixpacks/rogue-pouches-mixpacks,Rogue Mixpack,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/m/i/mixpacks-rogue.jpg,Rogue Mixpack
https://prilla.com/us/mixpacks/on-pouches-mixpacks,On! Mixpack,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/o/n/on_mixpack.png,On! Mixpack
https://prilla.com/us/mixpacks/mint-pouches-mixpacks,Mint Mixpack,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/m/i/mint-mixpack.jpg,Mint Mixpack
https://prilla.com/us/mint-nicotine-pouches,Mint Nicotine Pouches,,
https://prilla.com/us/mixpacks/mint-mix-5-pack,Mint Mix 5 Pack,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/m/i/mix-mint-5pack.jpg,Mint Mix 5 Pack
https://prilla.com/us/mixpacks,Mixpacks & Trialpacks,,
https://prilla.com/us/lucy-nicotine-pouches/lucy-wintergreen-8mg,LUCY Wintergreen 8 mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_wintergreen_8mg_1.png,LUCY Wintergreen 8 mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-wintergreen-4mg,LUCY Wintergreen 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_wintergreen_4mg_1.png,LUCY Wintergreen 4mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-wintergreen-12mg,LUCY Wintergreen 12 mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_wintergreen_12mg_1.png,LUCY Wintergreen 12 mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-mint-8mg,LUCY Mint 8mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_mint_8mg.png,LUCY Mint 8mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-mint-4mg,LUCY Mint 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_mint_4mg.png,LUCY Mint 4mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-mint-12mg,LUCY Mint 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_mint_12mg.png,LUCY Mint 12mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-mango-8mg,LUCY Mango 8 mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_mango_8mg_1.png,LUCY Mango 8 mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-mango-12mg,LUCY Mango 12 mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_mango_12mg_1.png,LUCY Mango 12 mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-espresso-8mg,LUCY Espresso 8mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_espresso_8mg.png,LUCY Espresso 8mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-espresso-4mg,LUCY Espresso 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_espresso_4mg.png,LUCY Espresso 4mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-espresso-12mg,LUCY Espresso 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_espresso_12mg.png,LUCY Espresso 12mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-cinnamon-8mg,LUCY Cinnamon 8 mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_cinnamon_8mg_1.png,LUCY Cinnamon 8 mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-cinnamon-4mg,LUCY Cinnamon 4 mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_cinnamon_4mg_2.png,LUCY Cinnamon 4 mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-cinnamon-12mg,LUCY Cinnamon 12 mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_cinnamon_12mg_1.png,LUCY Cinnamon 12 mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-breakers-mint-8mg,LUCY Breakers Mint 8mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_breakers_mint_8.png,LUCY Breakers Mint 8mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-breakers-mint-4mg,LUCY Breakers Mint 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_breakers_mint_4.png,LUCY Breakers Mint 4mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-breakers-mango-8mg,LUCY Breakers Mango 8mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_breakers_mango_8.png,LUCY Breakers Mango 8mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-breakers-mango-4mg,LUCY Breakers Mango 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_breakers_mango_4.png,LUCY Breakers Mango 4mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-breakers-apple-ice-8mg,LUCY Breakers Apple Ice 8mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_breakers_apple_ice_8.png,LUCY Breakers Apple Ice 8mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-breakers-apple-ice-4mg,LUCY Breakers Apple Ice 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_breakers_apple_ice_4.png,LUCY Breakers Apple Ice 4mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-apple-ice-8mg,LUCY Apple Ice 8mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_apple_ice_8mg.png,LUCY Apple Ice 8mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-apple-ice-4mg,LUCY Apple Ice 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_apple_ice_4mg.png,LUCY Apple Ice 4mg
https://prilla.com/us/lucy-nicotine-pouches/lucy-apple-ice-12mg,LUCY Apple Ice 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_apple_ice_12mg.png,LUCY Apple Ice 12mg
https://prilla.com/us/lucy-nicotine-pouches-lucy-mango-4mg,LUCY Mango 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/l/u/lucy_mango_4mg_1.png,LUCY Mango 4mg
https://prilla.com/us/lucy-nicotine-pouches,LUCY Nicotine Pouches,,
https://prilla.com/us/lucy-breakers/lucy-breakers-espresso-8mg,LUCY Breakers Espresso 8mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/e/s/espresso_8mg.jpg,LUCY Breakers Espresso 8mg
https://prilla.com/us/lucy-breakers/lucy-breakers-espresso-4mg,LUCY Breakers Espresso 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/e/s/espresso_4mg.jpg,LUCY Breakers Espresso 4mg
https://prilla.com/us/lucy-breakers/lucy-breakers-berry-citrus-8mg,LUCY Breakers Berry Citrus 8mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/e/berry_citrus_8mg.jpg,LUCY Breakers Berry Citrus 8mg
https://prilla.com/us/lucy-breakers/lucy-breakers-berry-citrus-4mg,LUCY Breakers Berry Citrus 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/e/berry_citrus_4mg.jpg,LUCY Breakers Berry Citrus 4mg
https://prilla.com/us/lucy-breakers/lucy-breakers-apple-cider-8mg,LUCY Breakers Apple Cider 8mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/a/p/apple_cider_8mg.jpg,LUCY Breakers Apple Cider 8mg
https://prilla.com/us/lucy-breakers/lucy-breakers-apple-cider-4mg,LUCY Breakers Apple Cider 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/a/p/apple_cider_4mg.jpg,LUCY Breakers Apple Cider 4mg
https://prilla.com/us/juice-head-nicotine-pouches/juice-head-watermelon-strawberry-mint-6mg,Juice Head Watermelon Strawberry Mint 6mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/j/u/juice_head_watermelon_strawberry_mint_6mg.png,Juice Head Watermelon Strawberry Mint 6mg
https://prilla.com/us/juice-head-nicotine-pouches/juice-head-watermelon-strawberry-mint-12mg,Juice Head Watermelon Strawberry Mint 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/j/u/juice_head_watermelon_strawberry_mint_12mg.png,Juice Head Watermelon Strawberry Mint 12mg
https://prilla.com/us/juice-head-nicotine-pouches/juice-head-raspberry-lemonade-mint-6mg,Juice Head Raspberry Lemon Mint 6mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/j/u/juice_head_raspberry_lemonade_mint_6mg.png,Juice Head Raspberry Lemon Mint 6mg
https://prilla.com/us/juice-head-nicotine-pouches/juice-head-raspberry-lemon-mint-12mg,Juice Head Raspberry Lemon Mint 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/j/u/juice_head_raspberry_lemonade_mint_12mg.png,Juice Head Raspberry Lemon Mint 12mg
https://prilla.com/us/juice-head-nicotine-pouches/juice-head-peach-pineapple-mint-6mg,Juice Head Peach Pineapple Mint 6mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/j/u/juice_head_peach_pineapple_mint_6mg.png,Juice Head Peach Pineapple Mint 6mg
https://prilla.com/us/juice-head-nicotine-pouches/juice-head-peach-pineapple-mint-12mg,Juice Head Peach Pineapple Mint 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/j/u/juice_head_peach_pineapple_mint_12mg.png,Juice Head Peach Pineapple Mint 12mg
https://prilla.com/us/juice-head-nicotine-pouches/juice-head-mango-strawberry-mint-6mg,Juice Head Mango Strawberry Mint 6mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/j/u/juice_head_mango_strawberry_mint_6mg.png,Juice Head Mango Strawberry Mint 6mg
https://prilla.com/us/juice-head-nicotine-pouches/juice-head-mango-strawberry-mint-12mg-1,Juice Head Mango Strawberry Mint 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/j/u/juice_head_mango_strawberry_mint_12mg_1.png,Juice Head Mango Strawberry Mint 12mg
https://prilla.com/us/juice-head-nicotine-pouches/juice-head-mango-strawberry-mint-12mg,Juice Head Mango Strawberry Mint 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/j/u/juice_head_mango_strawberry_mint_12mg.png,Juice Head Mango Strawberry Mint 12mg
https://prilla.com/us/juice-head-nicotine-pouches/juice-head-blueberry-lemon-mint-6mg-1,Juice Head Blueberry Lemon Mint 6mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/j/u/juice_head_blueberry_lemon_mint_6mg_1_1.png,Juice Head Blueberry Lemon Mint 6mg
https://prilla.com/us/juice-head-nicotine-pouches/juice-head-blueberry-lemon-mint-12mg,Juice Head Blueberry Lemon Mint 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/j/u/juice_head_blueberry_lemon_mint_12mg.png,Juice Head Blueberry Lemon Mint 12mg
https://prilla.com/us/juice-head-nicotine-pouches/juice-head-blueberry-lemon-mint-6mg,Juice Head Blueberry Lemon Mint 6mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/j/u/juice_head_blueberry_lemon_mint_6mg_1.png,Juice Head Blueberry Lemon Mint 6mg
https://prilla.com/us/hit-nicotine-pouches/hit-lemongrass,HIT Lemongrass 13mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/h/i/hit_lemongrass_t_360_1_.png,HIT Lemongrass 13mg
https://prilla.com/us/hit-nicotine-pouches/hit-dr-cherry,HIT Cherry 13mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/h/i/hit_cherry_t_360_1_.png,HIT Cherry 13mg
https://prilla.com/us/grizzly-nicotine-pouches/grizzly-wintergreen-9mg,Grizzly Wintergreen 9mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/g/r/grizzly_wintergreen_9mg_t_360.png,Grizzly Wintergreen 9mg
https://prilla.com/us/hit-nicotine-pouches/hit-blueberry,HIT Blueberry 13mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/h/i/hit_blueberry_t_360_1_.png,HIT Blueberry 13mg
https://prilla.com/us/grizzly-nicotine-pouches/grizzly-wintergreen-15mg,Grizzly Wintergreen 15mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/g/r/grizzly_wintergreen_15mg_t_360.png,Grizzly Wintergreen 15mg
https://prilla.com/us/hit-nicotine-pouches/hit-blackberry,HIT Blackberry 13mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/h/i/hit_blackberry_t_360_1_.png,HIT Blackberry 13mg
https://prilla.com/us/grizzly-nicotine-pouches/grizzly-wintergreen-12mg,Grizzly Wintergreen 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/g/r/grizzly_wintergreen_12mg_t_360.png,Grizzly Wintergreen 12mg
https://prilla.com/us/grizzly-nicotine-pouches/grizzly-original-9mg,Grizzly Original 9mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/g/r/grizzly_original_9mg_t_360.png,Grizzly Original 9mg
https://prilla.com/us/grizzly-nicotine-pouches/grizzly-southern-12mg,Grizzly Southern 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/g/r/grizzly_southern_12mg_t_360.png,Grizzly Southern 12mg
https://prilla.com/us/grizzly-nicotine-pouches/grizzly-original-15mg,Grizzly Original 15mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/g/r/grizzly_original_15mg_t_360.png,Grizzly Original 15mg
https://prilla.com/us/grizzly-nicotine-pouches/grizzly-original-6mg,Grizzly Original 6mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/g/r/grizzly_original_6mg_t_360.png,Grizzly Original 6mg
https://prilla.com/us/grizzly-nicotine-pouches/grizzly-original-12mg,Grizzly Original 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/g/r/grizzly_original_12mg_t_360.png,Grizzly Original 12mg
https://prilla.com/us/grizzly-nicotine-pouches/grizzly-mint-12mg,Grizzly Mint 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/g/r/grizzly_mint_12mg_t_360.png,Grizzly Mint 12mg
https://prilla.com/us/fre-nicotine-pouches/fre-wintergreen-mega-pack-6mg,FRE Wintergreen Mega Pack 6mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_mega_pouch_wintergreen_6mg_black_t_360.png,FRE Wintergreen Mega Pack 6mg
https://prilla.com/us/fruit-nicotine-pouches,Fruit Pouches,,
https://prilla.com/us/fre-nicotine-pouches/fre-wintergreen-mega-pack-12mg,FRE Wintergreen Mega Pack 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_mega_pouch_wintergreen_12mg_black_t_360.png,FRE Wintergreen Mega Pack 12mg
https://prilla.com/us/fre-nicotine-pouches/fre-wintergreen-9mg,FRE Wintergreen 9mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_wintergreen_9_t_360.png,FRE Wintergreen 9mg
https://prilla.com/us/fre-nicotine-pouches/fre-wintergreen-6mg,FRE Wintergreen 6mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_wintergreen_6mg_t_360.png,FRE Wintergreen 6mg
https://prilla.com/us/fre-nicotine-pouches/fre-wintergreen-3mg,FRE Wintergreen 3mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_wintergreen_3mg_t_360.png,FRE Wintergreen 3mg
https://prilla.com/us/fre-nicotine-pouches/fre-wintergreen-15mg,FRE Wintergreen 15mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_wintergreen_15_t_360.png,FRE Wintergreen 15mg
https://prilla.com/us/fre-nicotine-pouches/fre-wintergreen-12mg,FRE Wintergreen 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_wintergreen_12_t_360_1.png,FRE Wintergreen 12mg
https://prilla.com/us/fre-nicotine-pouches/fre-sweet-9mg,FRE Sweet 9mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_sweet_9_t_360.png,FRE Sweet 9mg
https://prilla.com/us/fre-nicotine-pouches/fre-sweet-15mg,FRE Sweet 15mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_sweet_15_t_360.png,FRE Sweet 15mg
https://prilla.com/us/fre-nicotine-pouches/fre-sweet-12mg,FRE Sweet 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_sweet_12_t_360.png,FRE Sweet 12mg
https://prilla.com/us/fre-nicotine-pouches/fre-pouch-mint-15mg,FRE Mint 15mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_mint_15_t_360_1.png,FRE Mint 15mg
https://prilla.com/us/fre-nicotine-pouches/fre-original-9mg,FRE Original 9mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_original_9mg_t_360.png,FRE Original 9mg
https://prilla.com/us/fre-nicotine-pouches/fre-original-6mg,FRE Original 6mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/free_original_6mg_t_360.png,FRE Original 6mg
https://prilla.com/us/fre-nicotine-pouches/fre-original-3mg,FRE Original 3mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_original_3mg_t_360.png,FRE Original 3mg
https://prilla.com/us/fre-nicotine-pouches/fre-original-15mg,FRE Original 15mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_original_15mg_t_360.png,FRE Original 15mg
https://prilla.com/us/fre-nicotine-pouches/fre-original-12mg,FRE Original 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_original_12mg_t_360.png,FRE Original 12mg
https://prilla.com/us/fre-nicotine-pouches/fre-mint-mega-pack-6mg,FRE Mint Mega Pack 6mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_mega_pouch_mint_6mg_black_t_360.png,FRE Mint Mega Pack 6mg
https://prilla.com/us/fre-nicotine-pouches/fre-mint-mega-pack-12mg,FRE Mint Mega Pack 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_mega_pouch_mint_12mg_black_t_360.png,FRE Mint Mega Pack 12mg
https://prilla.com/us/fre-nicotine-pouches/fre-mint-9mg,FRE Mint 9mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_mint_9_t_360.png,FRE Mint 9mg
https://prilla.com/us/fre-nicotine-pouches/fre-mint-6mg,FRE Mint 6mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_mint_6mg_t_360.png,FRE Mint 6mg
https://prilla.com/us/fre-nicotine-pouches/fre-mint-3mg,FRE Mint 3mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_mint_3mg_t_360.png,FRE Mint 3mg
https://prilla.com/us/fre-nicotine-pouches/fre-mint-12mg,FRE Mint 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_mint_12_t_360.png,FRE Mint 12mg
https://prilla.com/us/fre-nicotine-pouches/fre-lush-9mg,FRE Lush 9mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_lush_9_t_360.png,FRE Lush 9mg
https://prilla.com/us/fre-nicotine-pouches/fre-lush-12mg,FRE Lush 12mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_lush_12_t_360.png,FRE Lush 12mg
https://prilla.com/us/fre-nicotine-pouches/fre-lush-15mg,FRE Lush 15mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/f/r/fre_lush_15_t_360.png,FRE Lush 15mg
https://prilla.com/us/fre-nicotine-pouches,FRE Nicotine pouches,,
https://prilla.com/us/cookie-policy,Cookie Policy,,
https://prilla.com/us/coffee-nicotine-pouches,Coffee Nicotine Pouches,,
https://prilla.com/us/citrus-nicotine-pouches,Citrus Nicotine Pouches,,
https://prilla.com/us/cinnamon-nicotine-pouches,Cinnamon Nicotine Pouches,,
https://prilla.com/us/bridge-nicotine-pouches/bridge-wintergreen-4mg,Bridge Wintergreen 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_wintergreen_4mg.png,Bridge Wintergreen 4mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-wintergreen-15mg,Bridge Wintergreen 15mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_wintergreen_15mg.png,Bridge Wintergreen 15mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-wintergreen-10mg,Bridge Wintergreen 10mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_wintergreen_10mg.png,Bridge Wintergreen 10mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-spearmint-4mg,Bridge Spearmint 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_spearmint_4mg.png,Bridge Spearmint 4mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-spearmint-15mg,Bridge Spearmint 15mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_spearmint_15mg.png,Bridge Spearmint 15mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-spearmint-10mg,Bridge Spearmint 10mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_spearmint_10mg.png,Bridge Spearmint 10mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-original-4mg,Bridge Original 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_original_4mg.png,Bridge Original 4mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-original-15mg,Bridge Original 15mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_original_15mg.png,Bridge Original 15mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-original-10mg,Bridge Original 10mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_original_10mg_1.png,Bridge Original 10mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-cool-mint-4mg,Bridge Cool Mint 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_cool_mint_4mg.png,Bridge Cool Mint 4mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-cool-mint-15mg,Bridge Cool Mint 15mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_cool_mint_15mg.png,Bridge Cool Mint 15mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-cool-mint-10mg,Bridge Cool Mint 10mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_cool_mint_10mg.png,Bridge Cool Mint 10mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-citrus-4mg,Bridge Citrus 4mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_citrus_4mg.png,Bridge Citrus 4mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-citrus-15mg,Bridge Citrus 15mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_citrus_15mg.png,Bridge Citrus 15mg
https://prilla.com/us/bridge-nicotine-pouches/bridge-citrus-10mg,Bridge Citrus 10mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/b/r/bridge_citrus_10mg.png,Bridge Citrus 10mg
https://prilla.com/us/bridge-nicotine-pouches,Bridge Nicotine Pouches,,
https://prilla.com/us/brands,Brands,,
https://prilla.com/us/bestsellers,Bestselling Nicotine Pouches,,
https://prilla.com/us/berry-nicotine-pouches,Berry Nicotine Pouches,,
https://prilla.com/us/alp-nicotine-pouches/alp-tropical-fruit-9mg,ALP Tropical Fruit 9mg,https://prilla.com/media/catalog/product/cache/1f74410ad1047917b68b5f820981491a/a/l/alp_tropical_fruit_9mg_t_360.png,ALP Tropical Fruit 9mg
