ID,Name,Price,Sale Price,SKU,Stock Status,Image Filename,Image URL
67610,"Ice Freeze","0","","SKU-ICE-FREEZE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Ice_Freeze_Slim_SL_4_5_Nicotine_Pouches-NPO-ICX_FREE_SL_0115.jpg"
67613,"Ice Frost 2.0","0","","SKU-ICE-FROST-20","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Ice_Frost_20_Slim_SL_5_5_Nicotine_Pouches-NPO-ICX_FROS_SL_0154.jpg"
67617,"Ice Grape","0","","SKU-ICE-GRAPE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Ice_Grape_Slim_SL_5_5_Nicotine_Pouches-NPO-ICX_GRAP_SL_0154.jpg"
67620,"Ice Habanero","0","","SKU-ICE-HABANERO","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Ice_Habanero_Slim_SL_6_6_Nicotine_Pouches-NPO-ICX_HABA_SL_0190.jpg"
67623,"Ice Reaper","0","","SKU-ICE-REAPER","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Ice_Reaper_Slim_SL_6_6_Nicotine_Pouches-NPO-ICX_REAP_SL_0190.jpg"
67627,"Ice Jalapeno Lime","0","","SKU-ICE-JALAPENO-LIME","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Ice_Jalapeno_Lime_Slim_SL_5_5_Nicotine_Pouches-NPO-ICX_JALI_SL_0154.jpg"
67631,"Ice Lemon Berry","0","","SKU-ICE-LEMON-BERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Ice_Lemon_Berry_Slim_SL_4_5_Nicotine_Pouches-NPO-ICX_LEBE_SL_0090.jpg"
67635,"Iceberg Arasaka","0","","SKU-ICEBERG-ARASAKA","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Arasaka_Slim_SL_Nicotine_Pouches-NPO-ICE_ARAS_SL_0120_1d1f3c62-124e-4791-a601-7cd7afe011e3.jpg"
67638,"Iceberg Apple Lemon Pineapple","0","","SKU-ICEBERG-APPLE-LEMON-PINEAPPLE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Summer_Apple_Lemon_Pineapple_Slim_Extreme_4_4_Nicotine_Pouches-4743664535223.jpg"
67641,"Iceberg Berries","0","","SKU-ICEBERG-BERRIES","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Berries_Slim_SL_Nicotine_Pouches-NPO-ICE_BERR_SL_0120.jpg"
67645,"Iceberg Black","0","","SKU-ICEBERG-BLACK","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Black_Slim_SL_Nicotine_Pouches-NPO-ICE_BLAC_SL_0120.jpg"
67648,"Iceberg Coconut","0","","SKU-ICEBERG-COCONUT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Extreme_Coconut_Slim_Extreme_5_5_Nicotine_Pouches-4927374921921.jpg"
67651,"Iceberg Cherry Apricot Gum","0","","SKU-ICEBERG-CHERRY-APRICOT-GUM","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Gum_Line_Cherry_Apricot_Gum_Slim_Extreme_5_5_Nicotine_Pouches-4750901238489.jpg"
67655,"Iceberg Bubblegum","0","","SKU-ICEBERG-BUBBLEGUM","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Bubblegum_Slim_SL_Nicotine_Pouches-NPO-ICE_BUBB_SL_0120_051ac0f7-6479-47ab-9942-306592f05fd3.jpg"
67658,"Iceberg Cherry","0","","SKU-ICEBERG-CHERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Cherry_Slim_SL_Nicotine_Pouches-NPO-ICE_CHER_SL_0350.jpg"
67662,"Iceberg Cola","0","","SKU-ICEBERG-COLA","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Cola_Slim_SL_Nicotine_Pouches-NPO-ICE_COLA_SL_0120.jpg"
67665,"Iceberg Cool Mint","0","","SKU-ICEBERG-COOL-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Medium_Cool_Mint_Slim_Medium_Nicotine_Pouches-3802334324169.jpg"
67668,"Iceberg Double Apple","0","","SKU-ICEBERG-DOUBLE-APPLE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Double_Apple_Slim_SL_Nicotine_Pouches-NPO-ICE_DOAP_SL_0350.jpg"
67672,"Iceberg Crazy Mix","0","","SKU-ICEBERG-CRAZY-MIX","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Crazy_Mix_Slim_SL_Nicotine_Pouches-NPO-ICE_CRMI_SL_0350_6923d75c-8833-4de5-b81d-7da6c69dc628.jpg"
67675,"Iceberg Dragon Fire","0","","SKU-ICEBERG-DRAGON-FIRE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Ultra_Dragon_Fire_Slim_Ultra_5_5_Nicotine_Pouches-4245342412111.jpg"
67678,"Iceberg Double Mint","0","","SKU-ICEBERG-DOUBLE-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Ultra_Double_Mint_Slim_Ultra_5_5_Nicotine_Pouches-4923425667213.jpg"
67682,"Iceberg Dragon Fruit","0","","SKU-ICEBERG-DRAGON-FRUIT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Dragon_Fruit_Slim_SL_Nicotine_Pouches-NPO-ICE_DRFR_SL_0350_fcfbad48-c8ae-4343-86af-cf1fd7f41491.jpg"
67685,"Iceberg Emerald","0","","SKU-ICEBERG-EMERALD","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Emerald_Slim_SL_Nicotine_Pouches-NPO-ICE_EMER_SL_0350_11d4292a-ef17-4769-996c-350a7fc2b98f.jpg"
67689,"Iceberg Energy","0","","SKU-ICEBERG-ENERGY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Energy_Slim_SL_Nicotine_Pouches-NPO-ICE_ENER_SL_0120_57ad6e76-6cd9-470b-934a-d2b120ada764.jpg"
67693,"Iceberg Energy Mango","0","","SKU-ICEBERG-ENERGY-MANGO","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Energy_Mango_Slim_SL_Nicotine_Pouches-NPO-ICE_ENMA_SL_0350_43172f9e-6a72-40bd-98ec-8ff4e7363d79.jpg"
67697,"Iceberg Grape","0","","SKU-ICEBERG-GRAPE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Grape_Slim_SL_Nicotine_Pouches-NPO-ICE_GRAP_SL_0350_563697ce-1baf-4ffa-a9aa-5e175b04b886.jpg"
67700,"Iceberg Frosty Mint","0","","SKU-ICEBERG-FROSTY-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Classic_Frosty_Mint_Slim_Strong_4_4_Nicotine_Pouches-4643375600213.jpg"
67703,"Iceberg Grape Gum","0","","SKU-ICEBERG-GRAPE-GUM","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Grape_Gum_Slim_SL_Nicotine_Pouches-NPO-ICE_GRGU_SL_0350.jpg"
67706,"Iceberg Grapefruit Pineapple","0","","SKU-ICEBERG-GRAPEFRUIT-PINEAPPLE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Extreme_Grapefruit_Pineapple_Slim_Extreme_5_5_Nicotine_Pouches-4342425363510.jpg"
67710,"Iceberg Kiwi Strawberry","0","","SKU-ICEBERG-KIWI-STRAWBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Extreme_Kiwi_Strawberry_Slim_Extreme_5_5_Nicotine_Pouches-4934356753357.jpg"
67713,"Iceberg Guava Lime","0","","SKU-ICEBERG-GUAVA-LIME","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Extreme_Guava_Lime_Slim_Extreme_5_5_Nicotine_Pouches-8929400024725.jpg"
67717,"Iceberg Mango Banana","0","","SKU-ICEBERG-MANGO-BANANA","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Mango_Banana_Slim_SL_Nicotine_Pouches-NPO-ICE_MABA_SL_0120_aab94d46-7331-4998-b01d-33300eeeaa15.jpg"
67720,"Iceberg Melon Peach","0","","SKU-ICEBERG-MELON-PEACH","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Melon_Peach_Slim_SL_Nicotine_Pouches-NPO-ICE_MEPE_SL_0350.jpg"
67724,"Iceberg Menthol","0","","SKU-ICEBERG-MENTHOL","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Menthol_Slim_SL_Nicotine_Pouches-NPO-ICE_MENT_SL_0120.jpg"
67727,"Iceberg Ninja Orange","0","","SKU-ICEBERG-NINJA-ORANGE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Extreme_Ninja_Orange_Slim_Extreme_5_5_Nicotine_Pouches-4924893791240.jpg"
67730,"Iceberg Pineapple Mango Coconut","0","","SKU-ICEBERG-PINEAPPLE-MANGO-COCONUT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Pineapple_Mango_Coconut_Slim_SL_Nicotine_Pouches-NPO-ICE_PIMA_SL_0350.jpg"
67733,"Iceberg Raspberry","0","","SKU-ICEBERG-RASPBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Raspberry_Slim_SL_Nicotine_Pouches-NPO-ICE_RASP_SL_0120.jpg"
67737,"Iceberg Strawberry Banana Gum","0","","SKU-ICEBERG-STRAWBERRY-BANANA-GUM","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Strawberry_Banana_Gum_Slim_SL_Nicotine_Pouches-NPO-ICE_STBA_SL_0400.jpg"
67741,"Iceberg Raspberry Gum","0","","SKU-ICEBERG-RASPBERRY-GUM","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Raspberry_Gum_Slim_SL_Nicotine_Pouches-NPO-ICE_RAGU_SL_0120.jpg"
67744,"Iceberg Sour Berries","0","","SKU-ICEBERG-SOUR-BERRIES","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Sour_Berries_Slim_SL_Nicotine_Pouches-NPO-ICE_SOBE_SL_0400.jpg"
67747,"Iceberg Strawberry Mango Gum","0","","SKU-ICEBERG-STRAWBERRY-MANGO-GUM","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Strawberry_Mango_Gum_Slim_SL_Nicotine_Pouches-NPO-ICE_STMA_SL_0350.jpg"
67750,"Iceberg Strawberry Pomegranate","0","","SKU-ICEBERG-STRAWBERRY-POMEGRANATE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Strawberry_Pomegranate_Slim_SL_Nicotine_Pouches-NPO-ICE_STPO_SL_0400.jpg"
67753,"Iceberg Sweet Mint","0","","SKU-ICEBERG-SWEET-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Sweet_Mint_Slim_SL_Nicotine_Pouches-NPO-ICE_SWMI_SL_0350.jpg"
67756,"Iceberg Watermelon Lime","0","","SKU-ICEBERG-WATERMELON-LIME","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Watermelon_Lime_Slim_SL_Nicotine_Pouches-NPO-ICE_WALI_SL_0350.jpg"
67759,"Iceberg Watermelon","0","","SKU-ICEBERG-WATERMELON","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Watermelon_Slim_SL_Nicotine_Pouches-NPO-ICE_WATE_SL_0120.jpg"
67762,"Iceberg Wild Berries","0","","SKU-ICEBERG-WILD-BERRIES","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Classic_Wild_Berries_Slim_Strong_4_4_Nicotine_Pouches-4694950654824.jpg"
67766,"Iceberg Watermelon Mint Gum","0","","SKU-ICEBERG-WATERMELON-MINT-GUM","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Iceberg_Watermelon_Mint_Gum_Slim_SL_Nicotine_Pouches-NPO-ICE_WAMI_SL_0350_8aedd7f5-9ef7-4ada-8273-e0f495ca9647.jpg"
67769,"Kelly White Cool Mint","0","","SKU-KELLY-WHITE-COOL-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kelly_White_Cool_Mint_Slim_SL_Nicotine_Pouches-NPO-KEL_COMI_SL_0084.jpg"
67772,"Kelly White Hot Cherry","0","","SKU-KELLY-WHITE-HOT-CHERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kelly_White_Hot_Cherry_Mini_MI_Nicotine_Pouches-NPO-KEL_HOCH_MI_0065.jpg"
67775,"Kelly White Sparkling Strawberry","0","","SKU-KELLY-WHITE-SPARKLING-STRAWBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kelly_White_Sparkling_Strawberry_Slim_SL_Nicotine_Pouches-NPO-KEL_SPST_SL_0060.jpg"
67778,"Kelly White Cucumber Mint","0","","SKU-KELLY-WHITE-CUCUMBER-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kelly_White_Cucumber_Mint_Mini_MI_2_4_Nicotine_Pouches-NPO-KEL_CUMI_MI_0050_ef844020-9a46-4107-8249-a20557a07a5e.jpg"
67781,"Kelly White Raspberry Lemon","0","","SKU-KELLY-WHITE-RASPBERRY-LEMON","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kelly_White_Raspberry_Lemon_Mini_MI_Nicotine_Pouches-NPO-KEL_RALE_MI_0048.jpg"
67784,"Kelly White Sweet Melon Mint","0","","SKU-KELLY-WHITE-SWEET-MELON-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kelly_White_Sweet_Melon_Mint_Slim_SL_Nicotine_Pouches-NPO-KEL_SWME_SL_0060.jpg"
67788,"Kelly White Sweet Peach","0","","SKU-KELLY-WHITE-SWEET-PEACH","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kelly_White_Sweet_Peach_Mini_MI_Nicotine_Pouches-NPO-KEL_SWPE_MI_0056.jpg"
67791,"KILLA 13","0","","SKU-KILLA-13","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_13_Slim_SL_Nicotine_Pouches-NPO-KIL_13XX_SL_0132.jpg"
67794,"KILLA Apple","0","","SKU-KILLA-APPLE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Apple_Slim_SL_Nicotine_Pouches-NPO-KIL_APPL_SL_0132.jpg"
67798,"KILLA Banana Ice","0","","SKU-KILLA-BANANA-ICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Banana_Ice_Mini_MI_Nicotine_Pouches-NPO-KIL_BAIC_MI_0083.jpg"
67801,"KILLA Double Mint","0","","SKU-KILLA-DOUBLE-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Double_Mint_Slim_SL_Nicotine_Pouches-NPO-KIL_DOMI_SL_0132.jpg"
67805,"KILLA Frosted Mint","0","","SKU-KILLA-FROSTED-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Frosted_Mint_Mini_MI_Nicotine_Pouches-NPO-KIL_FRMI_MI_0083.jpg"
67808,"KILLA Gold Freeze","0","","SKU-KILLA-GOLD-FREEZE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Gold_Freeze_Slim_SL_Nicotine_Pouches-NPO-KIL_GOFR_SL_0128.jpg"
67811,"KILLA Grape Ice","0","","SKU-KILLA-GRAPE-ICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Grape_Ice_Slim_SL_Nicotine_Pouches-NPO-KIL_GRIC_SL_0132.jpg"
67814,"KILLA Green Mint","0","","SKU-KILLA-GREEN-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Green_Mint_Slim_SL_Nicotine_Pouches-NPO-KIL_GRMI_SL_0132.jpg"
67817,"KILLA Kiwi","0","","SKU-KILLA-KIWI","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Kiwi_Slim_SL_Nicotine_Pouches-NPO-KIL_KIWI_SL_0099.jpg"
67820,"KILLA Liquorice","0","","SKU-KILLA-LIQUORICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Liquorice_Slim_SL_Nicotine_Pouches-NPO-KIL_LIQU_SL_0132.jpg"
67823,"KILLA Lemonade","0","","SKU-KILLA-LEMONADE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Lemonade_Slim_SL_Nicotine_Pouches-NPO-KIL_LEMO_SL_0132.jpg"
67827,"KILLA Mango Ice","0","","SKU-KILLA-MANGO-ICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Mango_Ice_Mini_MI_Nicotine_Pouches-NPO-KIL_MAIC_MI_0083.jpg"
67830,"KILLA Melon","0","","SKU-KILLA-MELON","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Melon_Slim_SL_Nicotine_Pouches-NPO-KIL_MELO_SL_0132.jpg"
67834,"KILLA Mocca","0","","SKU-KILLA-MOCCA","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Mocca_Mini_MI_Nicotine_Pouches-NPO-KIL_MOCC_MI_0080.jpg"
67837,"KILLA Orange","0","","SKU-KILLA-ORANGE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Orange_Slim_SL_Nicotine_Pouches-NPO-KIL_ORAN_SL_0132.jpg"
67840,"KILLA Passion Fruit","0","","SKU-KILLA-PASSION-FRUIT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Passion_Fruit_Slim_SL_Nicotine_Pouches-NPO-KIL_PAFR_SL_0099_b7b2bb28-ca60-4358-8250-3471f9b5117a.jpg"
67843,"KILLA Pineapple","0","","SKU-KILLA-PINEAPPLE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Pineapple_Slim_SL_Nicotine_Pouches-NPO-KIL_PINE_SL_0132.jpg"
67846,"KILLA Pear","0","","SKU-KILLA-PEAR","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Pear_Slim_SL_Nicotine_Pouches-NPO-KIL_PEAR_SL_0099.jpg"
67849,"KILLA Spearmint","0","","SKU-KILLA-SPEARMINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Spearmint_Slim_SL_Nicotine_Pouches-NPO-KIL_SPEA_SL_0132.jpg"
67852,"KILLA Strawberry Cheesecake","0","","SKU-KILLA-STRAWBERRY-CHEESECAKE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Strawberry_Cheesecake_Slim_SL_Nicotine_Pouches-NPO-KIL_STCH_SL_0132.jpg"
67855,"KILLA Strawberry Lychee","0","","SKU-KILLA-STRAWBERRY-LYCHEE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Strawberry_Lychee_Slim_SL_Nicotine_Pouches-NPO-KIL_STLY_SL_0132.jpg"
67858,"KILLA Strawberry Watermelon","0","","SKU-KILLA-STRAWBERRY-WATERMELON","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Strawberry_Watermelon_Slim_SL_Nicotine_Pouches-NPO-KIL_STWA_SL_0132.jpg"
67862,"KILLA Watermelon","0","","SKU-KILLA-WATERMELON","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Watermelon_Slim_SL_Nicotine_Pouches-NPO-KIL_WATE_SL_0099.jpg"
67865,"KILLA Tropical Punch","0","","SKU-KILLA-TROPICAL-PUNCH","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_Tropical_Punch_Slim_SL_Nicotine_Pouches-NPO-KIL_TRPU_SL_0132.jpg"
67868,"KILLA White Coffee","0","","SKU-KILLA-WHITE-COFFEE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/KILLA_White_Coffee_Slim_SL_Nicotine_Pouches-NPO-KIL_WHCO_SL_0132.jpg"
67872,"Klar Citrus","0","","SKU-KLAR-CITRUS","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klar_Citrus_Slim_SL_2_5_Nicotine_Pouches-NPO-KLA_CITR_SL_0030.jpg"
67876,"Klar Mint","0","","SKU-KLAR-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klar_Mint_Slim_SL_2_5_Nicotine_Pouches-NPO-KLA_MINT_SL_0030.jpg"
67879,"Klint Alaskan Mint","0","","SKU-KLINT-ALASKAN-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Alaskan_Mint_Slim_SL_7_7_Nicotine_Pouches-NPO-KLI_ALMI_SL_0210.jpg"
67882,"Klint Apple Mint","0","","SKU-KLINT-APPLE-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Apple_Mint_Slim_X-Strong_5_5_Nicotine_Pouches-7350117050119.jpg"
67885,"Klint Avalanche Mint","0","","SKU-KLINT-AVALANCHE-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Avalanche_Mint_Slim_Ultra_Strong_6_5_Nicotine_Pouches-7350117055022.jpg"
67888,"Klint Arctic Mint","0","","SKU-KLINT-ARCTIC-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Arctic_Mint_Slim_X-Strong_5_5_Nicotine_Pouches-7350117050065.jpg"
67892,"Klint Blaklint","0","","SKU-KLINT-BLAKLINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Blaklint_Mini_3_4_Nicotine_Pouches-7350117050164.jpg"
67895,"Klint Breeze Mint","0","","SKU-KLINT-BREEZE-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Breeze_Mint_Slim_2_4_Nicotine_Pouches-7350117050010.jpg"
67898,"Klint Freeze Mint","0","","SKU-KLINT-FREEZE-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Freeze_Mint_Slim_Strong_4_5_Nicotine_Pouches-7350117050034.jpg"
67901,"Klint Cola Lime","0","","SKU-KLINT-COLA-LIME","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Cola_Lime_Slim_Strong_4_5_Nicotine_Pouches-7350117055008.jpg"
67904,"Klint Fresh Lime","0","","SKU-KLINT-FRESH-LIME","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Fresh_Lime_Slim_2_4_Nicotine_Pouches-7350117050058.jpg"
67907,"Klint Honeymelon","0","","SKU-KLINT-HONEYMELON","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Honeymelon_Slim_2_4_Nicotine_Pouches-7350117050133.jpg"
67910,"Klint Lavender","0","","SKU-KLINT-LAVENDER","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Lavender_Mini_3_4_Nicotine_Pouches-7350117050041.jpg"
67913,"Klint Liquorice","0","","SKU-KLINT-LIQUORICE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Liquorice_Slim_3_4_Nicotine_Pouches-7350117050102.jpg"
67916,"Klint Mint","0","","SKU-KLINT-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Mint_Slim_1_4_Nicotine_Pouches-7350117050003.jpg"
67919,"Klint Passionfruit","0","","SKU-KLINT-PASSIONFRUIT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Passionfruit_Slim_2_4_Nicotine_Pouches-7350117050089.jpg"
67922,"Klint Pink Grapefruit","0","","SKU-KLINT-PINK-GRAPEFRUIT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Pink_Grapefruit_Slim_Strong_4_5_Nicotine_Pouches-7350117055015.jpg"
67925,"Klint Pomegranate","0","","SKU-KLINT-POMEGRANATE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Pomegranate_Slim_2_4_Nicotine_Pouches-7350117050140.jpg"
67928,"Klint Polar Mint","0","","SKU-KLINT-POLAR-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Polar_Mint_Slim_3_4_Nicotine_Pouches-7350117050027.jpg"
67931,"Klint Rose","0","","SKU-KLINT-ROSE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Rose_Mini_2_4_Nicotine_Pouches-7350117050096.jpg"
67934,"Klint Spicy Ginger","0","","SKU-KLINT-SPICY-GINGER","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_Spicy_Ginger_Mini_X-Strong_4_4_Nicotine_Pouches-7350117050157.jpg"
67937,"Klint White Mulberry","0","","SKU-KLINT-WHITE-MULBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Klint_White_Mulberry_Slim_1_4_Nicotine_Pouches-7350117050126.jpg"
67940,"Kurwa Apple Bubblegum","0","","SKU-KURWA-APPLE-BUBBLEGUM","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kurwa_Apple_Bubblegum_Slim_SL_Nicotine_Pouches-NPO-KUR_APBU_SL_0360.jpg"
67943,"Kurwa Apple Energy Drink","0","","SKU-KURWA-APPLE-ENERGY-DRINK","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kurwa_Apple_Energy_Drink_Slim_SL_Nicotine_Pouches-NPO-KUR_APEN_SL_0360.jpg"
67946,"Kurwa Barberry Strawberry Vanilla","0","","SKU-KURWA-BARBERRY-STRAWBERRY-VANILLA","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kurwa_Collection_Barberry_Strawberry_Vanilla_Slim_Nicotine_Pouches-4779053620225.jpg"
67949,"Kurwa Apple Lemon Pear Cake","0","","SKU-KURWA-APPLE-LEMON-PEAR-CAKE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kurwa_Apple_Lemon_Pear_Cake_Slim_SL_Nicotine_Pouches-NPO-KUR_APLE_SL_0128.jpg"
67952,"Kurwa Black Fruit Mint","0","","SKU-KURWA-BLACK-FRUIT-MINT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kurwa_Black_Fruit_Mint_Slim_SL_Nicotine_Pouches-NPO-KUR_BLFR_SL_0360.jpg"
67955,"Kurwa Blackcurrant","0","","SKU-KURWA-BLACKCURRANT","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kurwa_Blackcurrant_Slim_SL_Nicotine_Pouches-NPO-KUR_BLAC_SL_0360.jpg"
67958,"Kurwa Blackcurrant Purple Grape","0","","SKU-KURWA-BLACKCURRANT-PURPLE-GRAPE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kurwa_Blackcurrant_Purple_Grape_Slim_SL_Nicotine_Pouches-NPO-KUR_BLPU_SL_0128.jpg"
67961,"Kurwa Blueberry Marmalade","0","","SKU-KURWA-BLUEBERRY-MARMALADE","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kurwa_Blueberry_Marmalade_Slim_SL_Nicotine_Pouches-NPO-KUR_BLMA_SL_0360.jpg"
67964,"Kurwa Brutal Blueberry","0","","SKU-KURWA-BRUTAL-BLUEBERRY","instock","null","https://gianna.templweb.com/wp-content/uploads/2025/09/Kurwa_Brutal_Blueberry_Slim_SL_Nicotine_Pouches-NPO-KUR_BRBL_SL_0360.jpg"
